ELF code,Country ELF,Country,Jurisdiction,Entity legal form local name,Language,Entity legal form transliterated name,Abbreviation,Source
ZPOY,Serbia,Republic of Serbia,,Ортачко друштво,Serbian,Ortačko društvo,од,ELF v1.5
ZPOY,Serbia,Republic of Serbia,,Ортачко друштво,Serbian,Ortačko društvo,o.d.,ELF v1.5
ZPOY,Serbia,Republic of Serbia,,Ортачко друштво,Serbian,Ortačko društvo,od,ELF v1.5
3YUS,Seychelles,Seychelles,,Foundation,English,Foundation,Foundation,ELF v1.5
6MS4,Seychelles,Seychelles,,Company Limited by Shares,English,Company Limited by Shares,Company Limited by Shares,ELF v1.5
7QEH,Seychelles,Seychelles,,International Business Company - Company Limited by Shares,English,International Business Company - Company Limited by Shares,IBC,ELF v1.5
7XUS,Seychelles,Seychelles,,Special License Company,English,Special License Company,CSL,ELF v1.5
BB5Y,Seychelles,Seychelles,,International Trust,English,International Trust,International Trust,ELF v1.5
CDYY,Seychelles,Seychelles,,Company Limited by Guarantee,English,Company Limited by Guarantee,Company Limited by Guarantee,ELF v1.5
E3YL,Seychelles,Seychelles,,Company Limited by Shares and Guarantee,English,Company Limited by Shares and Guarantee,Company Limited by Shares and Guarantee,ELF v1.5
G6M8,Seychelles,Seychelles,,International Business Company - Protected Cell Company,English,International Business Company - Protected Cell Company,IBC,ELF v1.5
H35I,Seychelles,Seychelles,,Public Company,English,Public Company,Public Company,ELF v1.5
H987,Seychelles,Seychelles,,Proprietary Company,English,Proprietary Company,Proprietary Company,ELF v1.5
KGUS,Seychelles,Seychelles,,International Business Company - Company Limited by Shares and Guarantee,English,International Business Company - Company Limited by Shares and Guarantee,IBC,ELF v1.5
KOFC,Seychelles,Seychelles,,International Business Company - Company Limited by Guarantee,English,International Business Company - Company Limited by Guarantee,IBC,ELF v1.5
P3YJ,Seychelles,Seychelles,,Unlimited Company,English,Unlimited Company,Unlimited Company,ELF v1.5
Q9VK,Seychelles,Seychelles,,Protected Cell Company,English,Protected Cell Company,PCC,ELF v1.5
VA1X,Seychelles,Seychelles,,Limited Partnership,English,Limited Partnership,LP,ELF v1.5
WKFR,Seychelles,Seychelles,,International Business Company - Limited Life Company,English,International Business Company - Limited Life Company,IBC,ELF v1.5
17FJ,Singapore,Singapore,,Limited Partnership,English,Limited Partnership,LP,ELF v1.5
17FJ,Singapore,Singapore,,Limited Partnership,English,Limited Partnership,limited partnership,ELF v1.5
17FJ,Singapore,Singapore,,Limited Partnership,English,Limited Partnership,Limited Partnership,ELF v1.5
2PHU,Singapore,Singapore,,Business,English,Business,Business,ELF v1.5
5SGV,Singapore,Singapore,,Limited Liability Partnership,English,Limited Liability Partnership,limited liability partnership,ELF v1.5
5SGV,Singapore,Singapore,,Limited Liability Partnership,English,Limited Liability Partnership,LLP,ELF v1.5
5SGV,Singapore,Singapore,,Limited Liability Partnership,English,Limited Liability Partnership,Limited Liability Partnership,ELF v1.5
LWXI,Singapore,Singapore,,Company (Local),English,Company (Local),Pte Ltd,ELF v1.5
LWXI,Singapore,Singapore,,Company (Local),English,Company (Local),Ltd,ELF v1.5
LWXI,Singapore,Singapore,,Company (Local),English,Company (Local),Limited,ELF v1.5
1CSZ,Sint Maarten,Netherlands,,vereniging,Dutch,vereniging,vereniging,ELF v1.5
2CC3,Sint Maarten,Netherlands,,besloten vennootschap,Dutch,besloten vennootschap,BV,ELF v1.5
2UBX,Sint Maarten,Netherlands,,commanditaire vennootschap op aandelen,Dutch,commanditaire vennootschap op aandelen,commanditaire vennootschap op aandelen,ELF v1.5
52AV,Sint Maarten,Netherlands,,stichting particulier fonds,Dutch,stichting particulier fonds,SPF,ELF v1.5
66T3,Sint Maarten,Netherlands,,eenmanszaak,Dutch,eenmanszaak,eenmanszaak,ELF v1.5
8W32,Sint Maarten,Netherlands,,openbare vennootschap,Dutch,openbare vennootschap,openbare vennootschap,ELF v1.5
B4OI,Sint Maarten,Netherlands,,onderlinge waarborgmaatschappij,Dutch,onderlinge waarborgmaatschappij,OWM,ELF v1.5
FBX9,Sint Maarten,Netherlands,,aandeelhouder-bestuurde vennootschap,Dutch,aandeelhouder-bestuurde vennootschap,ABV,ELF v1.5
FI9R,Sint Maarten,Netherlands,,stichting,Dutch,stichting,stichting,ELF v1.5
NWT1,Sint Maarten,Netherlands,,coöperatie,Dutch,coöperatie,coöperatie,ELF v1.5
SXX9,Sint Maarten,Netherlands,,naamloze vennootschap,Dutch,naamloze vennootschap,NV,ELF v1.5
YXX0,Sint Maarten,Netherlands,,commanditaire vennootschap,Dutch,commanditaire vennootschap,CV,ELF v1.5
14NU,Slovakia,Slovakia,,Rozpočtové a príspevkové organizácie,Slovak,Rozpočtové a príspevkové organizácie,Rozpočtové a príspevkové organizácie,ELF v1.5
189Q,Slovakia,Slovakia,,Špecializovaná organizačná jednotka ČSD,Slovak,Špecializovaná organizačná jednotka ČSD,Špec.org.jednotka ČSD,ELF v1.5
1CSW,Slovakia,Slovakia,,Obecný podnik,Slovak,Obecný podnik,Obecný podnik,ELF v1.5
1GLU,Slovakia,Slovakia,,Jednotka železničného správneho úradu,Slovak,Jednotka železničného správneho úradu,Jednot.žel.správ.úradu,ELF v1.5
1HEP,Slovakia,Slovakia,,Rozpočtová organizácia,Slovak,Rozpočtová organizácia,Rozpočtová organizácia,ELF v1.5
1K73,Slovakia,Slovakia,,"Zahraničná osoba, právnická osoba so sídlom mimo územia SR",Slovak,"Zahraničná osoba, právnická osoba so sídlom mimo územia SR",Zahranič.osoba,ELF v1.5
1K73,Slovakia,Slovakia,,"Zahraničná osoba, právnická osoba so sídlom mimo územia SR",Slovak,"Zahraničná osoba, právnická osoba so sídlom mimo územia SR",právnická,ELF v1.5
1W8B,Slovakia,Slovakia,,Zahraničná osoba,Slovak,Zahraničná osoba,Zahraničná osoba,ELF v1.5
2EEG,Slovakia,Slovakia,,Akciová spoločnosť,Slovak,Akciová spoločnosť,Akc. spol.,ELF v1.5
2KMA,Slovakia,Slovakia,,Štátny podnik v oddieli Pšn,Slovak,Štátny podnik v oddieli Pšn,Štátny podnik v oddieli Pšn,ELF v1.5
2XNE,Slovakia,Slovakia,,Komoditná burza,Slovak,Komoditná burza,Komoditná burza,ELF v1.5
3P3W,Slovakia,Slovakia,,Družstevný podnik (s jedným zakladateľom),Slovak,Družstevný podnik (s jedným zakladateľom),Družstevný podnik (s jedným zakladateľom),ELF v1.5
43MZ,Slovakia,Slovakia,,Príspevková organizácia,Slovak,Príspevková organizácia,Príspevková organizácia,ELF v1.5
46CD,Slovakia,Slovakia,,Pobočka sporiteľne,Slovak,Pobočka sporiteľne,Pobočka sporiteľne,ELF v1.5
4CKX,Slovakia,Slovakia,,Krajský úrad,Slovak,Krajský úrad,Krajský úrad,ELF v1.5
4GX1,Slovakia,Slovakia,,Národný výbor,Slovak,Národný výbor,Národný výbor,ELF v1.5
5AM3,Slovakia,Slovakia,,Zastupiteľské orgány iných štátov,Slovak,Zastupiteľské orgány iných štátov,Zastup.org.iných štátov,ELF v1.5
5J5Y,Slovakia,Slovakia,,Verejná obchodná spoločnosť,Slovak,Verejná obchodná spoločnosť,Ver. obch. spol.,ELF v1.5
5YBL,Slovakia,Slovakia,,Stavovská organizácia - profesná komora,Slovak,Stavovská organizácia - profesná komora,Stavovská organizácia - profesná komora,ELF v1.5
5Z8W,Slovakia,Slovakia,,Samostatne hospodáriaci roľník zapísaný v obchodnom registri,Slovak,Samostatne hospodáriaci roľník zapísaný v obchodnom registri,SHR roľník v OR,ELF v1.5
6R72,Slovakia,Slovakia,,Samostatne hospodáriaci roľník nezapísaný v obchodnom registri,Slovak,Samostatne hospodáriaci roľník nezapísaný v obchodnom registri,SHR roľník,ELF v1.5
72R7,Slovakia,Slovakia,,Stredná škola,Slovak,Stredná škola,Stredná škola,ELF v1.5
73MQ,Slovakia,Slovakia,,Samosprávny kraj (úrad samosprávneho kraja),Slovak,Samosprávny kraj (úrad samosprávneho kraja),Samosprávny kraj (úrad samosprávneho kraja),ELF v1.5
7EG2,Slovakia,Slovakia,,Fondy,Slovak,Fondy,Fondy,ELF v1.5
7O89,Slovakia,Slovakia,,Európske družstvo,Slovak,Európske družstvo,SCE,ELF v1.5
8KHD,Slovakia,Slovakia,,Jednotka zboru ozbrojenej ochrany železníc,Slovak,Jednotka zboru ozbrojenej ochrany železníc,Jed.zboru ochrany žel.,ELF v1.5
8RE3,Slovakia,Slovakia,,Družstevný podnik poľnohospodársky,Slovak,Družstevný podnik poľnohospodársky,Družstevný podnik poľ.,ELF v1.5
8UE6,Slovakia,Slovakia,,"Organizačná jednotka politickej strany, politického hnutia",Slovak,"Organizačná jednotka politickej strany, politického hnutia",Org.jedn.pol.strany,ELF v1.5
8UE6,Slovakia,Slovakia,,"Organizačná jednotka politickej strany, politického hnutia",Slovak,"Organizačná jednotka politickej strany, politického hnutia",hn.,ELF v1.5
90YN,Slovakia,Slovakia,,Sociálna a zdravotné poisťovne,Slovak,Sociálna a zdravotné poisťovne,Sociál.,ELF v1.5
90YN,Slovakia,Slovakia,,Sociálna a zdravotné poisťovne,Slovak,Sociálna a zdravotné poisťovne,zdrav.poisťovňa,ELF v1.5
93WZ,Slovakia,Slovakia,,Podnikateľ-fyzická osoba-zapís.v OR-podnikajúca súčasne ako sam.hosp.roľník,Slovak,Podnikateľ-fyzická osoba-zapís.v OR-podnikajúca súčasne ako sam.hosp.roľník,Živ. a SHR roľník v OR,ELF v1.5
95MS,Slovakia,Slovakia,,Slobodné povolanie-fyzická osoba podnikajúca na základe iného ako živnostenského zákona,Slovak,Slobodné povolanie-fyzická osoba podnikajúca na základe iného ako živnostenského zákona,FO-slob.povolanie,ELF v1.5
9L9V,Slovakia,Slovakia,,Poľnohospodárske družstvo,Slovak,Poľnohospodárske družstvo,Poľnohospodár.družstvo,ELF v1.5
9NSV,Slovakia,Slovakia,,Neinvestičný fond,Slovak,Neinvestičný fond,Neinvestičný fond,ELF v1.5
AGSR,Slovakia,Slovakia,,Jednotka štátnej železnično - technickej inšpekcie,Slovak,Jednotka štátnej železnično - technickej inšpekcie,Jedn.štát.žel.tech.inš.,ELF v1.5
BKEB,Slovakia,Slovakia,,Oblastný závod poisťovne,Slovak,Oblastný závod poisťovne,Oblast. závod poisťovne,ELF v1.5
BUMI,Slovakia,Slovakia,,Európska spoločnosť,Slovak,Európska spoločnosť,SE,ELF v1.5
C4PZ,Slovakia,Slovakia,,Podnikateľ-fyzická osoba-nezapísaný v obchodnom registri,Slovak,Podnikateľ-fyzická osoba-nezapísaný v obchodnom registri,Živnostník,ELF v1.5
CS8B,Slovakia,Slovakia,,Štátna hospodárska organizácia riadená okresným úradom,Slovak,Štátna hospodárska organizácia riadená okresným úradom,Štát.hosp.org.riad.okr.,ELF v1.5
D18J,Slovakia,Slovakia,,Jednoduchá spoločnosť na akcie,Slovak,Jednoduchá spoločnosť na akcie,Jednoduchá spol. na akcie,ELF v1.5
DAQC,Slovakia,Slovakia,,Základná škola,Slovak,Základná škola,Základná škola,ELF v1.5
E1VK,Slovakia,Slovakia,,Medzinárodné organizácie a združenia,Slovak,Medzinárodné organizácie a združenia,Medzinár. org. a združ.,ELF v1.5
E4CI,Slovakia,Slovakia,,Bytové družstvo,Slovak,Bytové družstvo,Bytové družstvo,ELF v1.5
E9SH,Slovakia,Slovakia,,"Zahraničná osoba, fyzická osoba s bydliskom mimo územia SR",Slovak,"Zahraničná osoba, fyzická osoba s bydliskom mimo územia SR",Zahranič.osoba,ELF v1.5
E9SH,Slovakia,Slovakia,,"Zahraničná osoba, fyzická osoba s bydliskom mimo územia SR",Slovak,"Zahraničná osoba, fyzická osoba s bydliskom mimo územia SR",fyzická,ELF v1.5
ED84,Slovakia,Slovakia,,Poisťovací spolok,Slovak,Poisťovací spolok,Poisťovací spolok,ELF v1.5
