ELF code,Country ELF,Country,Country Global,Jurisdiction,Entity legal form local name,Language,Entity legal form transliterated name,Abbreviation,Source
C061,Malta,Malta,Global,,kumpanija pubblika,Maltese,kumpanija pubblika,plc,ELF v1.5 with abbreviations
C061,Malta,Malta,Global,,kumpanija pubblika,Maltese,kumpanija pubblika,p.l.c.,ELF v1.5 with abbreviations
CR7N,Malta,Malta,Global,,European Company,English,European Company,SE,ELF v1.5 with abbreviations
CR7N,Malta,Malta,Global,,Societas Europaea,Maltese,Societas Europaea,SE,ELF v1.5 with abbreviations
V89C,Malta,Malta,Global,,Private Limited Liability Company,English,Private Limited Liability Company,Ltd,ELF v1.5 with abbreviations
V89C,Malta,Malta,Global,,Private Limited Liability Company,English,Private Limited Liability Company,Ltd.,ELF v1.5 with abbreviations
V89C,Malta,Malta,Global,,Private Limited Liability Company,English,Private Limited Liability Company,Limited,ELF v1.5 with abbreviations
V89C,Malta,Malta,Global,,kumpanija privata,Maltese,kumpanija privata,Ltd,ELF v1.5 with abbreviations
V89C,Malta,Malta,Global,,kumpanija privata,Maltese,kumpanija privata,Ltd.,ELF v1.5 with abbreviations
V89C,Malta,Malta,Global,,kumpanija privata,Maltese,kumpanija privata,Limited,ELF v1.5 with abbreviations
YB0U,Malta,Malta,Global,,European Economic Interest Grouping,English,European Economic Interest Grouping,EEIG,ELF v1.5 with abbreviations
6M6Z,Mauritius,Mauritius,Global,,Public Company Limited By Guarantee,English,Public Company Limited By Guarantee,PC,ELF v1.5 with abbreviations
6M6Z,Mauritius,Mauritius,Global,,Public Company Limited By Guarantee,English,Public Company Limited By Guarantee,PLC,ELF v1.5 with abbreviations
6M6Z,Mauritius,Mauritius,Global,,Public Company Limited By Guarantee,English,Public Company Limited By Guarantee,LTD,ELF v1.5 with abbreviations
6M6Z,Mauritius,Mauritius,Global,,Public Company Limited By Guarantee,English,Public Company Limited By Guarantee,LTEE,ELF v1.5 with abbreviations
AOS4,Mauritius,Mauritius,Global,,Private Company Limited By Guarantee,English,Private Company Limited By Guarantee,PT,ELF v1.5 with abbreviations
AOS4,Mauritius,Mauritius,Global,,Private Company Limited By Guarantee,English,Private Company Limited By Guarantee,PLC,ELF v1.5 with abbreviations
AOS4,Mauritius,Mauritius,Global,,Private Company Limited By Guarantee,English,Private Company Limited By Guarantee,LTD,ELF v1.5 with abbreviations
AOS4,Mauritius,Mauritius,Global,,Private Company Limited By Guarantee,English,Private Company Limited By Guarantee,LTEE,ELF v1.5 with abbreviations
BVPF,Mauritius,Mauritius,Global,,Cooperative,English,Cooperative,COOP,ELF v1.5 with abbreviations
G7H0,Mauritius,Mauritius,Global,,Private Company,English,Private Company,PT,ELF v1.5 with abbreviations
G7H0,Mauritius,Mauritius,Global,,Private Company,English,Private Company,PLC,ELF v1.5 with abbreviations
G7H0,Mauritius,Mauritius,Global,,Private Company,English,Private Company,LTD,ELF v1.5 with abbreviations
G7H0,Mauritius,Mauritius,Global,,Private Company,English,Private Company,LTEE,ELF v1.5 with abbreviations
J76S,Mauritius,Mauritius,Global,,Limited Partnership,English,Limited Partnership,Limited Partnership,ELF v1.5 with abbreviations
J76S,Mauritius,Mauritius,Global,,Limited Partnership,English,Limited Partnership,LP,ELF v1.5 with abbreviations
J76S,Mauritius,Mauritius,Global,,Limited Partnership,English,Limited Partnership,L.P.,ELF v1.5 with abbreviations
JWWT,Mauritius,Mauritius,Global,,Foundation,English,Foundation,F,ELF v1.5 with abbreviations
O786,Mauritius,Mauritius,Global,,Société,French,Société,SOCIETE,ELF v1.5 with abbreviations
O786,Mauritius,Mauritius,Global,,Société,French,Société,STE,ELF v1.5 with abbreviations
RJYT,Mauritius,Mauritius,Global,,Trade Union,English,Trade Union,TU,ELF v1.5 with abbreviations
RTVE,Mauritius,Mauritius,Global,,Limited Liability Partnership,English,Limited Liability Partnership,LLP,ELF v1.5 with abbreviations
RTVE,Mauritius,Mauritius,Global,,Limited Liability Partnership,English,Limited Liability Partnership,L.L.P.,ELF v1.5 with abbreviations
RTVE,Mauritius,Mauritius,Global,,Limited Liability Partnership,English,Limited Liability Partnership,limited liability partnership,ELF v1.5 with abbreviations
RTVE,Mauritius,Mauritius,Global,,Limited Liability Partnership,English,Limited Liability Partnership,Limited Liability Partnership,ELF v1.5 with abbreviations
XXCZ,Mauritius,Mauritius,Global,,Public company limited by shares,English,Public company limited by shares,PC,ELF v1.5 with abbreviations
XXCZ,Mauritius,Mauritius,Global,,Public company limited by shares,English,Public company limited by shares,PLC,ELF v1.5 with abbreviations
XXCZ,Mauritius,Mauritius,Global,,Public company limited by shares,English,Public company limited by shares,LTD,ELF v1.5 with abbreviations
XXCZ,Mauritius,Mauritius,Global,,Public company limited by shares,English,Public company limited by shares,LTEE,ELF v1.5 with abbreviations
2RVP,Mexico,Mexico,Global,,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad no regulada",Spanish,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad no regulada",S.A.P.I. DE C.V.,ELF v1.5 with abbreviations
2RVP,Mexico,Mexico,Global,,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad no regulada",Spanish,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad no regulada", SOFOM E.N.R.,ELF v1.5 with abbreviations
3WVI,Mexico,Mexico,Global,,Sociedad de Responsabilidad Limitada Microindustrial,Spanish,Sociedad de Responsabilidad Limitada Microindustrial,S. DE R.L. MI,ELF v1.5 with abbreviations
449I,Mexico,Mexico,Global,,Sociedad de responsabilidad limitada,Spanish,Sociedad de responsabilidad limitada,S. de R. L.,ELF v1.5 with abbreviations
4HBI,Mexico,Mexico,Global,,Sociedad cooperativa de ahorro y préstamo de capital variable,Spanish,Sociedad cooperativa de ahorro y préstamo de capital variable,S.C. de A. P. de C. V.,ELF v1.5 with abbreviations
5AWU,Mexico,Mexico,Global,,Asociación civil,Spanish,Asociación civil,A. C.,ELF v1.5 with abbreviations
6EYT,Mexico,Mexico,Global,,Sociedad por acciones simplificada de capital variable,Spanish,Sociedad por acciones simplificada de capital variable,S. A. S. de C. V.,ELF v1.5 with abbreviations
761Z,Mexico,Mexico,Global,,Sociedad de producción rural de responsabilidad limitada de capital variable,Spanish,Sociedad de producción rural de responsabilidad limitada de capital variable,S.P.R. DE R.L. DE C.V.,ELF v1.5 with abbreviations
7G15,Mexico,Mexico,Global,,Sociedad Nacional de Crédito,Spanish,Sociedad Nacional de Crédito,S.N.C.,ELF v1.5 with abbreviations
7H63,Mexico,Mexico,Global,,Sociedad civil,Spanish,Sociedad civil,S. C.,ELF v1.5 with abbreviations
7PKK,Mexico,Mexico,Global,,Sociedad en comandita simple de capital variable,Spanish,Sociedad en comandita simple de capital variable,S. en C. de C. V.,ELF v1.5 with abbreviations
8QZA,Mexico,Mexico,Global,,Sociedad cooperativa de responsabilidad limitada de capital variable,Spanish,Sociedad cooperativa de responsabilidad limitada de capital variable,S.C. DE R.L. DE C.V.,ELF v1.5 with abbreviations
8RRB,Mexico,Mexico,Global,,Sociedad cooperativa de ahorro y préstamo,Spanish,Sociedad cooperativa de ahorro y préstamo,S.C. de A. P.,ELF v1.5 with abbreviations
8ZUV,Mexico,Mexico,Global,,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad regulada",Spanish,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad regulada",S.A.,ELF v1.5 with abbreviations
8ZUV,Mexico,Mexico,Global,,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad regulada",Spanish,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad regulada", SOFOM E.R.,ELF v1.5 with abbreviations
A2A8,Mexico,Mexico,Global,,Sociedad en comandita por acciones,Spanish,Sociedad en comandita por acciones,S. en C. por A.,ELF v1.5 with abbreviations
B8CE,Mexico,Mexico,Global,,Sociedad anónima,Spanish,Sociedad anónima,S. A.,ELF v1.5 with abbreviations
CU68,Mexico,Mexico,Global,,Sociedad cooperativa limitada de capital variable,Spanish,Sociedad cooperativa limitada de capital variable,S.C.L. de C.V.,ELF v1.5 with abbreviations
DNF1,Mexico,Mexico,Global,,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad no regulada",Spanish,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad no regulada",S.A.,ELF v1.5 with abbreviations
DNF1,Mexico,Mexico,Global,,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad no regulada",Spanish,"Sociedad anónima, sociedad financiera de objeto múltiple, entidad no regulada", SOFOM E.N.R.,ELF v1.5 with abbreviations
EHWD,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, de inversión especializada de fondos para el retiro",Spanish,"Sociedad anónima de capital variable, de inversión especializada de fondos para el retiro",S. A. de C.V.,ELF v1.5 with abbreviations
EHWD,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, de inversión especializada de fondos para el retiro",Spanish,"Sociedad anónima de capital variable, de inversión especializada de fondos para el retiro", Siefore,ELF v1.5 with abbreviations
GNNT,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, administradora de fondos para el retiro",Spanish,"Sociedad anónima de capital variable, administradora de fondos para el retiro",S. A. de C.V.,ELF v1.5 with abbreviations
GNNT,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, administradora de fondos para el retiro",Spanish,"Sociedad anónima de capital variable, administradora de fondos para el retiro", Afore,ELF v1.5 with abbreviations
GW1T,Mexico,Mexico,Global,,Sociedad anónima bursátil,Spanish,Sociedad anónima bursátil,S.A.B.,ELF v1.5 with abbreviations
GXBE,Mexico,Mexico,Global,,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad regulada",Spanish,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad regulada",S.A. P.I. de C.V. ,ELF v1.5 with abbreviations
GXBE,Mexico,Mexico,Global,,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad regulada",Spanish,"Sociedad anónima promotora de inversión de capital variable, sociedad financiera de objeto múltiple, entidad regulada", SOFOM E.R.,ELF v1.5 with abbreviations
H725,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, fondo de inversión de objeto limitado",Spanish,"Sociedad anónima de capital variable, fondo de inversión de objeto limitado",S. A. de C. V.,ELF v1.5 with abbreviations
H725,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, fondo de inversión de objeto limitado",Spanish,"Sociedad anónima de capital variable, fondo de inversión de objeto limitado", F. I. de O. L.,ELF v1.5 with abbreviations
HKWO,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad no regulada",Spanish,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad no regulada",S.A. de C.V.,ELF v1.5 with abbreviations
HKWO,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad no regulada",Spanish,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad no regulada", SOFOM E.N.R.,ELF v1.5 with abbreviations
JGV1,Mexico,Mexico,Global,,Sociedad anónima de capital variable,Spanish,Sociedad anónima de capital variable,S. A. de C. V.,ELF v1.5 with abbreviations
JRAQ,Mexico,Mexico,Global,,Agrupaciones financieras,Spanish,Agrupaciones financieras,A.F.,ELF v1.5 with abbreviations
JSTL,Mexico,Mexico,Global,,Sociedad de solidaridad social,Spanish,Sociedad de solidaridad social,S. de S. S.,ELF v1.5 with abbreviations
L2MQ,Mexico,Mexico,Global,,Sociedad de responsabilidad limitada de interés público de capital variable,Spanish,Sociedad de responsabilidad limitada de interés público de capital variable,S. de R. L. de I. P. de C. V.,ELF v1.5 with abbreviations
L9JC,Mexico,Mexico,Global,,Sociedad anónima bursátil de capital variable,Spanish,Sociedad anónima bursátil de capital variable,S.A.B. de C.V.,ELF v1.5 with abbreviations
LJTR,Mexico,Mexico,Global,,Sociedad por acciones simplificada,Spanish,Sociedad por acciones simplificada,S. A. S.,ELF v1.5 with abbreviations
M0SL,Mexico,Mexico,Global,,Municipio,Spanish,Municipio,Mpo.,ELF v1.5 with abbreviations
MAM6,Mexico,Mexico,Global,,Institución de asistencia privada,Spanish,Institución de asistencia privada,I.A.P.,ELF v1.5 with abbreviations
NHBK,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, fondo de inversión de capitales",Spanish,"Sociedad anónima de capital variable, fondo de inversión de capitales",S. A. de C. V.,ELF v1.5 with abbreviations
NHBK,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, fondo de inversión de capitales",Spanish,"Sociedad anónima de capital variable, fondo de inversión de capitales", F. I. de C.,ELF v1.5 with abbreviations
NSZI,Mexico,Mexico,Global,,Unidad agrícola industrial de la mujer,Spanish,Unidad agrícola industrial de la mujer,UAIM,ELF v1.5 with abbreviations
OZ3O,Mexico,Mexico,Global,,Sociedad anónima promotora de inversión bursátil,Spanish,Sociedad anónima promotora de inversión bursátil,S.A. P.I. B.,ELF v1.5 with abbreviations
P28E,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad regulada",Spanish,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad regulada",S.A. de C.V.,ELF v1.5 with abbreviations
P28E,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad regulada",Spanish,"Sociedad anónima de capital variable, sociedad financiera de objeto múltiple, entidad regulada", SOFOM E.R.,ELF v1.5 with abbreviations
QAUY,Mexico,Mexico,Global,,Sociedad de producción rural de responsabilidad limitada,Spanish,Sociedad de producción rural de responsabilidad limitada,SPR,ELF v1.5 with abbreviations
RCE0,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, fondo de inversión de renta variable",Spanish,"Sociedad anónima de capital variable, fondo de inversión de renta variable",S. A. de C. V.,ELF v1.5 with abbreviations
RCE0,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, fondo de inversión de renta variable",Spanish,"Sociedad anónima de capital variable, fondo de inversión de renta variable", F. I. de R. V.,ELF v1.5 with abbreviations
RQDD,Mexico,Mexico,Global,,"Sociedad anónima bursátil, sociedad financiera de objeto múltiple, entidad regulada",Spanish,"Sociedad anónima bursátil, sociedad financiera de objeto múltiple, entidad regulada",S.A.B. SOFOM E.R.,ELF v1.5 with abbreviations
RR3L,Mexico,Mexico,Global,,Sociedad anónima promotora de inversión bursátil de capital variable,Spanish,Sociedad anónima promotora de inversión bursátil de capital variable,S.A.P.I.B. de C.V.,ELF v1.5 with abbreviations
TPJZ,Mexico,Mexico,Global,,Sociedad anónima promotora de inversión,Spanish,Sociedad anónima promotora de inversión,S.A. P.I.,ELF v1.5 with abbreviations
TTIF,Mexico,Mexico,Global,,"Sociedad anónima bursátil de capital variable, sociedad financiera de objeto múltiple, entidad no regulada",Spanish,"Sociedad anónima bursátil de capital variable, sociedad financiera de objeto múltiple, entidad no regulada",S.A.B. DE C.V.,ELF v1.5 with abbreviations
TTIF,Mexico,Mexico,Global,,"Sociedad anónima bursátil de capital variable, sociedad financiera de objeto múltiple, entidad no regulada",Spanish,"Sociedad anónima bursátil de capital variable, sociedad financiera de objeto múltiple, entidad no regulada", SOFOM E.N.R.,ELF v1.5 with abbreviations
UBV0,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, fondo de inversión en instrumentos de deuda",Spanish,"Sociedad anónima de capital variable, fondo de inversión en instrumentos de deuda",S. A. de C. V.,ELF v1.5 with abbreviations
UBV0,Mexico,Mexico,Global,,"Sociedad anónima de capital variable, fondo de inversión en instrumentos de deuda",Spanish,"Sociedad anónima de capital variable, fondo de inversión en instrumentos de deuda", F. I. en I. D.,ELF v1.5 with abbreviations
VATV,Mexico,Mexico,Global,,Sociedad anónima promotora de inversión de capital variable,Spanish,Sociedad anónima promotora de inversión de capital variable,S.A. P.I. de C.V.,ELF v1.5 with abbreviations
VIOQ,Mexico,Mexico,Global,,Estado,Spanish,Estado,Edo.,ELF v1.5 with abbreviations
W9WS,Mexico,Mexico,Global,,Empresa productiva del estado,Spanish,Empresa productiva del estado,E.P.E.,ELF v1.5 with abbreviations
XDGC,Mexico,Mexico,Global,,Sociedad cooperativa limitada,Spanish,Sociedad cooperativa limitada,S.C.L.,ELF v1.5 with abbreviations
XEN5,Mexico,Mexico,Global,,Sociedad en comandita simple,Spanish,Sociedad en comandita simple,S. en C.,ELF v1.5 with abbreviations
XLVZ,Mexico,Mexico,Global,,Sociedad de responsabilidad limitada de capital variable,Spanish,Sociedad de responsabilidad limitada de capital variable,S. de R. L. de C. V.,ELF v1.5 with abbreviations
ZXVG,Mexico,Mexico,Global,,Sociedad en comandita por acciones de capital variable,Spanish,Sociedad en comandita por acciones de capital variable,S. en C. por A. de C. V.,ELF v1.5 with abbreviations
528Z,Monaco,Monaco,Global,,Société en Commandite Simple,French,Société en Commandite Simple,SCS,ELF v1.5 with abbreviations
CWTQ,Monaco,Monaco,Global,,Société Anonyme Monégasque,French,Société Anonyme Monégasque,SAM,ELF v1.5 with abbreviations
DA06,Monaco,Monaco,Global,,Société à Responsabilité Limitée,French,Société à Responsabilité Limitée,SARL,ELF v1.5 with abbreviations
